                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.72463,                 3.9386,                 1.1674,                0.10197,                    0.6,                0.35583,                0.33446,                0.43164,                 3.4437,                0.92818,                0.00012,                0.00012,                0.00012
                      2,                0.71854,                 3.2421,                 1.1677,                0.80475,                0.11662,                0.57959,                0.51143,                0.59281,                 2.5785,                 1.1019,             0.00024153,             0.00024153,             0.00024153
                      3,                0.64575,                 2.5152,                 1.0993,                0.82775,                0.47936,                0.67742,                0.61575,                0.57664,                  2.255,                 1.1006,             0.00035953,             0.00035953,             0.00035953
                      4,                0.67574,                 2.0678,                  1.118,                0.67382,                    0.8,                0.94517,                0.77999,                0.69572,                 1.4777,                  1.217,               0.000474,               0.000474,               0.000474
                      5,                0.67929,                 1.8366,                   1.11,                0.61703,                   0.78,                0.93742,                  0.772,                0.76565,                  1.623,                  1.327,             0.00047171,             0.00047171,             0.00047171
                      6,                0.65709,                 1.6588,                 1.0812,                0.65882,                 0.9494,                  0.975,                0.81665,                0.60426,                 1.1239,                 1.0926,             0.00046464,             0.00046464,             0.00046464
                      7,                0.65823,                 1.4855,                 1.0821,                0.72896,                      1,                  0.995,                0.88328,                0.54926,                 0.9028,                 1.0688,             0.00045757,             0.00045757,             0.00045757
                      8,                0.65879,                 1.4768,                 1.0808,                0.66854,                0.98648,                  0.995,                0.83775,                0.64444,                0.92424,                 1.0977,              0.0004505,              0.0004505,              0.0004505
                      9,                0.61262,                 1.3971,                 1.0596,                0.78835,                0.99595,                  0.995,                0.85801,                0.64441,                0.85817,                  1.074,             0.00044343,             0.00044343,             0.00044343
                     10,                0.60147,                 1.3164,                  1.038,                 0.6825,                0.93586,                0.97833,                0.82632,                0.60374,                0.96648,                 1.1072,             0.00043636,             0.00043636,             0.00043636
                     11,                 0.5687,                 1.2155,                 1.0254,                0.83902,                 0.9821,                  0.995,                0.86967,                0.63013,                0.78216,                 1.0922,             0.00042929,             0.00042929,             0.00042929
                     12,                0.55259,                 1.1838,                 1.0146,                0.95467,                0.89655,                  0.995,                0.90349,                0.57024,                0.77955,                0.98935,             0.00042221,             0.00042221,             0.00042221
                     13,                0.58216,                 1.1223,                 1.0229,                 0.9192,                0.93688,                  0.995,                0.85314,                0.60711,                0.63164,                 1.1084,             0.00041514,             0.00041514,             0.00041514
                     14,                0.59466,                 1.0852,                 1.0404,                0.89247,                0.97649,                  0.995,                0.86533,                0.58181,                0.57822,                 1.1312,             0.00040807,             0.00040807,             0.00040807
                     15,                0.56496,                 1.0777,                 1.0125,                0.90515,                0.94353,                  0.995,                0.88174,                0.61517,                0.65133,                 1.0939,               0.000401,               0.000401,               0.000401
                     16,                0.56003,                0.99641,                 1.0023,                 0.9652,                    0.9,                  0.995,                0.87744,                0.60185,                0.49985,                 1.0994,             0.00039393,             0.00039393,             0.00039393
                     17,                0.50119,                0.92347,                0.97412,                0.85068,                0.92502,                  0.995,                0.85003,                0.65361,                0.71297,                 1.1064,             0.00038686,             0.00038686,             0.00038686
                     18,                0.49872,                0.91313,                0.98327,                0.83886,                0.86183,                  0.995,                0.85276,                0.65061,                0.86424,                 1.1499,             0.00037979,             0.00037979,             0.00037979
                     19,                0.54675,                0.96325,                  1.015,                0.91467,                0.98129,                  0.995,                 0.8578,                0.57792,                0.50611,                 1.0553,             0.00037271,             0.00037271,             0.00037271
                     20,                0.51731,                0.88071,                0.98198,                0.96343,                0.95609,                  0.995,                0.86025,                0.58229,                 0.5301,                 1.0571,             0.00036564,             0.00036564,             0.00036564
                     21,                0.50012,                0.87921,                0.97318,                 0.9526,                0.99522,                  0.995,                0.85279,                0.58511,                0.51138,                 1.0939,             0.00035857,             0.00035857,             0.00035857
                     22,                0.55008,                0.85212,                 1.0097,                0.80563,                0.95789,                 0.8955,                0.74848,                0.65206,                0.68339,                 1.1157,              0.0003515,              0.0003515,              0.0003515
                     23,                0.50244,                0.83369,                0.98025,                0.94658,                      1,                  0.995,                0.88423,                0.55726,                0.66289,                 1.0873,             0.00034443,             0.00034443,             0.00034443
                     24,                0.53003,                 0.8333,                 0.9804,                0.91549,                0.91545,                0.97833,                0.87615,                0.56303,                0.59877,                  1.067,             0.00033736,             0.00033736,             0.00033736
                     25,                0.47469,                0.79332,                0.96982,                 0.8577,                      1,                  0.995,                0.86304,                0.58729,                 0.4953,                 1.0762,             0.00033029,             0.00033029,             0.00033029
                     26,                0.49074,                0.79325,                0.98488,                0.95091,                0.99822,                  0.995,                 0.8731,                0.60453,                0.45359,                 1.0983,             0.00032321,             0.00032321,             0.00032321
                     27,                0.48804,                0.74107,                0.97261,                0.95921,                      1,                  0.995,                0.85823,                0.60321,                0.41612,                 1.0764,             0.00031614,             0.00031614,             0.00031614
                     28,                0.49522,                0.73735,                0.96007,                0.95415,                      1,                  0.995,                0.88693,                0.57399,                0.42986,                 1.0271,             0.00030907,             0.00030907,             0.00030907
                     29,                0.47967,                 0.7351,                0.97407,                0.93541,                      1,                  0.995,                0.89062,                0.57612,                0.46658,                 1.0736,               0.000302,               0.000302,               0.000302
                     30,                0.47967,                  0.702,                0.96364,                0.88764,                0.96394,                  0.995,                0.86519,                0.55777,                0.50636,                 1.0398,             0.00029493,             0.00029493,             0.00029493
                     31,                0.46368,                0.67059,                0.95088,                0.94839,                 0.9552,                  0.995,                0.88071,                0.54763,                0.49548,                 1.0397,             0.00028786,             0.00028786,             0.00028786
                     32,                0.47287,                0.68725,                0.95203,                0.92845,                0.96189,                  0.995,                0.86509,                0.56506,                0.55894,                 1.0593,             0.00028079,             0.00028079,             0.00028079
                     33,                0.46348,                 0.6942,                0.96255,                0.96735,                0.95797,                  0.995,                0.88892,                0.56323,                0.42214,                 1.0663,             0.00027371,             0.00027371,             0.00027371
                     34,                 0.4415,                0.64531,                0.93894,                0.93087,                 0.9776,                  0.995,                0.87897,                0.57422,                0.38327,                 1.0594,             0.00026664,             0.00026664,             0.00026664
                     35,                 0.4428,                0.65752,                0.94273,                0.95849,                0.97008,                  0.995,                 0.8749,                 0.5996,                0.40421,                 1.0621,             0.00025957,             0.00025957,             0.00025957
                     36,                0.45311,                0.64862,                0.94333,                0.95733,                0.95414,                  0.995,                0.89484,                0.51669,                0.42287,                 1.0129,              0.0002525,              0.0002525,              0.0002525
                     37,                0.43128,                0.61771,                0.94547,                0.97126,                0.95899,                  0.995,                0.90159,                0.50793,                0.36924,                 1.0316,             0.00024543,             0.00024543,             0.00024543
                     38,                 0.4324,                0.62142,                0.94276,                0.95182,                0.93093,                  0.995,                0.93281,                0.52587,                0.44743,                 1.0744,             0.00023836,             0.00023836,             0.00023836
                     39,                0.42655,                0.60783,                 0.9487,                0.96232,                0.99038,                  0.995,                0.90025,                0.54307,                 0.3533,                 1.0645,             0.00023129,             0.00023129,             0.00023129
                     40,                0.44867,                0.61873,                0.94808,                0.97045,                0.95707,                  0.995,                 0.8796,                0.57309,                0.36688,                 1.0455,             0.00022421,             0.00022421,             0.00022421
                     41,                0.42621,                0.59303,                 0.9392,                0.96112,                0.95264,                  0.995,                0.89608,                0.56718,                0.38854,                 1.0579,             0.00021714,             0.00021714,             0.00021714
                     42,                0.41435,                0.57895,                0.94058,                0.95974,                0.95518,                  0.995,                0.87228,                0.53837,                0.39422,                 1.0723,             0.00021007,             0.00021007,             0.00021007
                     43,                0.41991,                0.58252,                0.95069,                0.96979,                0.95552,                  0.995,                0.88748,                0.54248,                0.37314,                 1.0861,               0.000203,               0.000203,               0.000203
                     44,                0.39961,                 0.5585,                0.93017,                0.94903,                0.95935,                  0.995,                0.89357,                0.55868,                0.35922,                 1.0813,             0.00019593,             0.00019593,             0.00019593
                     45,                0.42172,                0.54325,                0.92462,                0.96787,                0.95912,                  0.995,                 0.9018,                0.50916,                 0.3478,                 1.0366,             0.00018886,             0.00018886,             0.00018886
                     46,                0.40657,                0.55169,                0.93212,                0.97084,                      1,                  0.995,                0.88615,                0.52448,                0.34691,                 1.0379,             0.00018179,             0.00018179,             0.00018179
                     47,                0.38551,                0.55061,                0.92653,                0.96751,                0.95944,                  0.995,                0.90761,                0.48938,                0.33699,                 1.0446,             0.00017471,             0.00017471,             0.00017471
                     48,                0.39165,                0.52165,                0.93542,                 0.9531,                 0.9901,                  0.995,                0.89075,                0.52715,                0.34559,                 1.0627,             0.00016764,             0.00016764,             0.00016764
                     49,                0.39248,                0.52952,                0.93505,                 0.9573,                      1,                  0.995,                0.88555,                0.55594,                 0.3583,                 1.0957,             0.00016057,             0.00016057,             0.00016057
                     50,                0.39372,                0.51468,                0.90986,                0.96228,                0.98661,                  0.995,                0.89652,                0.52518,                0.32599,                 1.0767,              0.0001535,              0.0001535,              0.0001535
                     51,                 0.4109,                 0.5267,                0.92173,                0.96669,                0.97319,                  0.995,                0.89853,                0.50607,                0.34135,                 1.0332,             0.00014643,             0.00014643,             0.00014643
                     52,                 0.3917,                0.51786,                 0.9195,                0.96839,                0.97039,                  0.995,                0.89055,                0.52322,                0.31495,                 1.0476,             0.00013936,             0.00013936,             0.00013936
                     53,                0.38258,                0.51222,                0.91705,                0.97157,                 0.9612,                  0.995,                0.88853,                0.53639,                0.31847,                  1.045,             0.00013229,             0.00013229,             0.00013229
                     54,                0.35954,                0.48629,                0.90221,                0.96844,                0.97133,                  0.995,                 0.8955,                0.50404,                0.32621,                 1.0605,             0.00012521,             0.00012521,             0.00012521
                     55,                0.39578,                 0.5057,                0.92684,                0.95723,                0.97068,                  0.995,                0.89825,                0.54533,                0.33064,                 1.0894,             0.00011814,             0.00011814,             0.00011814
                     56,                0.36439,                0.49339,                0.91256,                0.96474,                 0.9603,                  0.995,                0.89786,                0.54164,                0.33614,                 1.0849,             0.00011107,             0.00011107,             0.00011107
                     57,                0.35194,                0.47826,                0.91066,                 0.9676,                0.96118,                  0.995,                0.90851,                0.53562,                0.31536,                 1.0784,               0.000104,               0.000104,               0.000104
                     58,                0.35041,                 0.4755,                0.89937,                0.96308,                0.97638,                  0.995,                0.90186,                0.52578,                0.32166,                 1.0521,             9.6929e-05,             9.6929e-05,             9.6929e-05
                     59,                0.36216,                0.47917,                0.91665,                0.97276,                0.97048,                  0.995,                0.91293,                0.52372,                0.31374,                 1.0436,             8.9857e-05,             8.9857e-05,             8.9857e-05
                     60,                 0.3435,                0.45811,                0.89674,                0.96999,                0.96572,                  0.995,                0.91295,                0.52706,                0.30683,                 1.0646,             8.2786e-05,             8.2786e-05,             8.2786e-05
                     61,                0.28922,                 0.5535,                0.85302,                0.95605,                 0.9779,                  0.995,                0.90334,                0.53667,                0.33642,                  1.101,             7.5714e-05,             7.5714e-05,             7.5714e-05
                     62,                 0.2867,                0.56912,                0.85123,                 0.9682,                0.98133,                  0.995,                0.89297,                0.51573,                0.30442,                 1.0795,             6.8643e-05,             6.8643e-05,             6.8643e-05
                     63,                0.28843,                0.52544,                0.85704,                0.96535,                0.99121,                  0.995,                0.90545,                0.50237,                0.29247,                 1.0514,             6.1571e-05,             6.1571e-05,             6.1571e-05
                     64,                0.27911,                0.53211,                0.86465,                0.96303,                      1,                  0.995,                0.90088,                0.51964,                0.32047,                 1.0577,               5.45e-05,               5.45e-05,               5.45e-05
                     65,                0.26369,                0.50995,                 0.8493,                0.96852,                      1,                  0.995,                0.88097,                 0.5261,                0.31502,                 1.0753,             4.7429e-05,             4.7429e-05,             4.7429e-05
                     66,                 0.2659,                0.50646,                0.83866,                0.96702,                      1,                  0.995,                 0.9083,                0.50942,                0.31733,                 1.0604,             4.0357e-05,             4.0357e-05,             4.0357e-05
                     67,                0.26207,                0.50807,                0.83656,                 0.9692,                      1,                  0.995,                0.91083,                0.49996,                 0.3173,                  1.046,             3.3286e-05,             3.3286e-05,             3.3286e-05
                     68,                0.26114,                0.49448,                0.84451,                0.97043,                      1,                  0.995,                0.91076,                 0.4901,                0.30287,                 1.0348,             2.6214e-05,             2.6214e-05,             2.6214e-05
                     69,                0.25771,                0.49525,                0.83957,                 0.9672,                      1,                  0.995,                0.92086,                0.49553,                 0.3015,                 1.0389,             1.9143e-05,             1.9143e-05,             1.9143e-05
                     70,                0.26037,                0.49501,                0.84569,                0.96529,                      1,                  0.995,                0.90096,                0.49987,                0.30124,                 1.0415,             1.2071e-05,             1.2071e-05,             1.2071e-05
